T(C),T(K),atFe,atNi,atCr,atAl,atCu,SFE_Fe,SFE_Ni,SFE_Cr,SFE_Al,SFE_Cu,SFE_FeNi,SFE_FeCr,SFE_FeAl,SFE_CrNi,GChemical,dgMagnetic,SFE_mg,dGTotal,SFE,SMix,SFE_class
27,300,16,21,21,21,21,-9.001977997,17.67889745,-35.97795448,53.4406039,8.202511297,4.165881495,4.165881495,6.61768669,9.544367577,994.1657,3.219238881,0.19051835,997.3849389,75.02641579,1.604157143,Medium
27,300,17,20.75,20.75,20.75,20.75,-9.564601622,17.46843439,-35.54964549,52.80440624,8.104862353,4.373555647,4.373555647,6.94758625,9.31847339,984.7155563,3.159772557,0.186999063,987.8753288,74.46362586,1.606510533,Medium
27,300,18,20.5,20.5,20.5,20.5,-10.12722525,17.25797132,-35.12133651,52.16820857,8.007213409,4.575030571,4.575030571,7.267638061,9.095284522,974.935225,3.101310371,0.183539202,978.0365354,73.88135448,1.608154863,Medium
27,300,19,20.25,20.25,20.25,20.25,-10.68984887,17.04750826,-34.69302753,51.53201091,7.909564465,4.770306266,4.770306266,7.577842125,8.874800974,964.8247063,3.043884702,0.180140683,967.868591,73.27960354,1.609121397,Medium
27,300,20,20,20,20,20,-11.2524725,16.83704519,-34.26471855,50.89581324,7.811915521,4.959382732,4.959382732,7.878198441,8.657022746,954.384,2.987523399,0.176805155,957.3715234,72.65837472,1.609437912,Medium
27,300,21,19.75,19.75,19.75,19.75,-11.81509612,16.62658213,-33.83640957,50.25961558,7.714266577,5.142259971,5.142259971,8.168707008,8.441949837,943.6131063,2.93225012,0.173534017,946.5453564,72.0176694,1.609129216,Medium
27,300,22,19.5,19.5,19.5,19.5,-12.37771975,16.41611906,-33.40810058,49.62341791,7.616617633,5.31893798,5.31893798,8.449367827,8.229582247,932.512025,2.878084657,0.170328441,935.3901097,71.35748876,1.608217563,Medium
27,300,23,19.25,19.25,19.25,19.25,-12.94034337,16.205656,-32.9797916,48.98722025,7.518968689,5.489416762,5.489416762,8.720180899,8.019919978,921.0807563,2.825043234,0.167189387,923.9057995,70.67783375,1.606723,Medium
27,300,24,19,19,19,19,-13.502967,15.99519294,-32.55148262,48.35102258,7.421319745,5.653696315,5.653696315,8.981146222,7.812963028,909.3193,2.77313879,0.164117621,912.0924388,69.97870515,1.604663643,Medium
27,300,25,18.75,18.75,18.75,18.75,-14.06559062,15.78472987,-32.12317364,47.71482492,7.323670801,5.811776639,5.811776639,9.232263798,7.608711397,897.2276563,2.722381246,0.16111373,899.9500375,69.26010353,1.602055915,Medium
27,300,26,18.5,18.5,18.5,18.5,-14.62821425,15.57426681,-31.69486466,47.07862725,7.226021857,5.963657736,5.963657736,9.473533625,7.407165087,884.805825,2.672777754,0.158178137,887.4786028,68.52202933,1.598914744,Medium
27,300,27,18.25,18.25,18.25,18.25,-15.19083787,15.36380374,-31.26655568,46.44242958,7.128372913,6.109339603,6.109339603,9.704955704,7.208324095,872.0538063,2.624332934,0.155311115,874.6781392,67.76448281,1.595253724,Medium
27,300,28,18,18,18,18,-15.75346149,15.15334068,-30.83824669,45.80623192,7.030723969,6.248822243,6.248822243,9.926530035,7.012188424,858.9716,2.57704909,0.152512801,861.5486491,66.98746412,1.591085257,Medium
27,300,29,17.75,17.75,17.75,17.75,-16.31608512,14.94287761,-30.40993771,45.17003425,6.933075025,6.382105654,6.382105654,10.13825662,6.818758072,845.5592063,2.530926415,0.149783207,848.0901327,66.19097326,1.586420679,Medium
27,300,30,17.5,17.5,17.5,17.5,-16.87870874,14.73241455,-29.98162873,44.53383659,6.835426081,6.509189836,6.509189836,10.34013545,6.62803304,831.816625,2.485963192,0.147122231,834.3025882,65.37501014,1.581270355,Medium
27,300,31,17.25,17.25,17.25,17.25,-17.44133237,14.52195148,-29.55331975,43.89763892,6.737777137,6.63007479,6.63007479,10.53216654,6.440013327,817.7438563,2.442155964,0.144529667,820.1860122,64.53957454,1.575643774,Medium
27,300,32,17,17,17,17,-18.00395599,14.31148842,-29.12501077,43.26144126,6.640128193,6.744760516,6.744760516,10.71434988,6.254698934,803.3409,2.399499713,0.14200522,805.7403997,63.68466617,1.569549623,Medium
27,300,33,16.75,16.75,16.75,16.75,-18.56657962,14.10102535,-28.69670178,42.62524359,6.542479249,6.853247013,6.853247013,10.88668547,6.07208986,788.6077563,2.357988013,0.139548509,790.9657443,62.81028465,1.562995858,Medium
27,300,34,16.5,16.5,16.5,16.5,-19.12920324,13.89056229,-28.2683928,41.98904593,6.444830305,6.955534282,6.955534282,11.04917331,5.892186106,773.544425,2.317613178,0.137159078,775.8620382,61.91642953,1.555989756,Medium
27,300,35,16.25,16.25,16.25,16.25,-19.69182687,13.68009922,-27.84008382,41.35284826,6.347181361,7.051622322,7.051622322,11.20181341,5.714987672,758.1509063,2.278366404,0.134836408,760.4292727,61.00310029,1.548537974,Medium
27,300,36,16,16,16,16,-20.25445049,13.46963616,-27.41177484,40.71665059,6.249532417,7.141511134,7.141511134,11.34460575,5.540494557,742.4272,2.240237895,0.132579918,744.6674379,60.07029633,1.540646586,Medium
27,300,37,15.75,15.75,15.75,15.75,-20.81707412,13.25917309,-26.98346586,40.08045293,6.151883473,7.225200718,7.225200718,11.47755035,5.368706762,726.3733063,2.203216986,0.130388977,728.5765232,59.11801705,1.532321128,Medium
27,300,38,15.5,15.5,15.5,15.5,-21.37969774,13.04871003,-26.55515687,39.44425526,6.054234529,7.302691073,7.302691073,11.6006472,5.199624287,709.989225,2.167292256,0.128262909,712.1565173,58.14626175,1.52356663,Medium
27,300,39,15.25,15.25,15.25,15.25,-21.94232137,12.83824696,-26.12684789,38.8080576,5.956585585,7.3739822,7.3739822,11.71389631,5.033247131,693.2749563,2.132451629,0.126201,695.4074079,57.15502972,1.514387647,Medium
27,300,40,15,15,15,15,-22.50494499,12.6277839,-25.69853891,38.17185993,5.858936641,7.439074098,7.439074098,11.81729766,4.869575294,676.2305,2.098682479,0.124202502,678.3291825,56.14432022,1.504788284,Medium
127,400,5,23.75,23.75,23.75,23.75,-1.53805964,21.75796016,-40.91845841,67.46654314,9.557760278,1.472316749,1.472316749,2.338840162,16.24696261,1315.556469,1.241308999,0.073462129,1316.797778,93.92964392,1.515494886,High
127,400,6,23.5,23.5,23.5,23.5,-1.845671568,21.528929,-40.4877378,66.756369,9.457152275,1.748182413,1.748182413,2.77706495,15.90672151,1311.045075,1.220253818,0.072216059,1312.265329,93.66140826,1.530084222,High
127,400,7,23.25,23.25,23.25,23.25,-2.153283496,21.29989784,-40.05701718,66.04619486,9.356544272,2.017848849,2.017848849,3.20544199,15.57008085,1306.218619,1.199267379,0.070974056,1307.417886,93.37453089,1.542892703,High
127,400,8,23,23,23,23,-2.460895424,21.07086668,-39.62629657,65.33602072,9.255936269,2.281316057,2.281316057,3.623971283,15.23704062,1301.0771,1.17838531,0.069738231,1302.255485,93.06901392,1.554160184,High
127,400,9,22.75,22.75,22.75,22.75,-2.768507352,20.84183552,-39.19557595,64.62584658,9.155328266,2.538584036,2.538584036,4.032652827,14.90760082,1295.620519,1.157640057,0.068510502,1296.778159,92.74485929,1.564065692,High
127,400,10,22.5,22.5,22.5,22.5,-3.07611928,20.61280436,-38.76485534,63.91567244,9.054720263,2.789652787,2.789652787,4.431486623,14.58176146,1289.848875,1.137061095,0.067292615,1290.985936,92.40206872,1.572747898,High
127,400,11,22.25,22.25,22.25,22.25,-3.383731208,20.3837732,-38.33413472,63.20549831,8.95411226,3.034522309,3.034522309,4.820472671,14.25952253,1283.762169,1.116675124,0.066086149,1284.878844,92.04064381,1.580317318,High
127,400,12,22,22,22,22,-3.691343136,20.15474204,-37.90341411,62.49532417,8.853504257,3.273192603,3.273192603,5.199610971,13.94088404,1277.3604,1.096506249,0.064892532,1278.456906,91.66058598,1.586864029,High
127,400,13,21.75,21.75,21.75,21.75,-3.998955064,19.92571088,-37.47269349,61.78515003,8.752896254,3.505663669,3.505663669,5.568901523,13.62584599,1270.643569,1.076576165,0.063713046,1271.720145,91.2618965,1.5924628,High
127,400,14,21.5,21.5,21.5,21.5,-4.306566992,19.69667972,-37.04197288,61.07497589,8.652288251,3.731935506,3.731935506,5.928344327,13.31440836,1263.611675,1.056904311,0.062548842,1264.668579,90.84457654,1.597176636,High
127,400,15,21.25,21.25,21.25,21.25,-4.61417892,19.46764857,-36.61125226,60.36480175,8.551680248,3.952008115,3.952008115,6.277939382,13.00657118,1256.264719,1.037508034,0.061400948,1257.302227,90.40862712,1.601059295,High
127,400,16,21,21,21,21,-4.921790848,19.23861741,-36.18053165,59.65462761,8.451072245,4.165881495,4.165881495,6.61768669,12.70233443,1248.6027,1.018402733,0.060270274,1249.621103,89.95404915,1.604157143,High
127,400,17,20.75,20.75,20.75,20.75,-5.229402776,19.00958625,-35.74981103,58.94445348,8.350464242,4.373555647,4.373555647,6.94758625,12.40169811,1240.625619,0.999601995,0.059157624,1241.625221,89.48084343,1.606510533,High
127,400,18,20.5,20.5,20.5,20.5,-5.537014704,18.78055509,-35.31909042,58.23427934,8.24985624,4.575030571,4.575030571,7.267638061,12.10466223,1232.333475,0.981117728,0.058063703,1233.314593,88.98901068,1.608154863,High
127,400,19,20.25,20.25,20.25,20.25,-5.844626632,18.55152393,-34.8883698,57.5241052,8.149248237,4.770306266,4.770306266,7.577842125,11.81122678,1223.726269,0.962960282,0.056989124,1224.689229,88.47855149,1.609121397,High
127,400,20,20,20,20,20,-6.15223856,18.32249277,-34.45764919,56.81393106,8.048640234,4.959382732,4.959382732,7.878198441,11.52139177,1214.804,0.945138567,0.055934414,1215.749139,87.9494664,1.609437912,High
127,400,21,19.75,19.75,19.75,19.75,-6.459850488,18.09346161,-34.02692857,56.10375692,7.948032231,5.142259971,5.142259971,8.168707008,11.23515719,1205.566669,0.927660157,0.054900021,1206.494329,87.40175586,1.609129216,High
127,400,22,19.5,19.5,19.5,19.5,-6.767462416,17.86443045,-33.59620796,55.39358279,7.847424228,5.31893798,5.31893798,8.449367827,10.95252305,1196.014275,0.910531395,0.053886321,1196.924806,86.83542025,1.608217563,High
127,400,23,19.25,19.25,19.25,19.25,-7.075074344,17.63539929,-33.16548734,54.68340865,7.746816225,5.489416762,5.489416762,8.720180899,10.67348934,1186.146819,0.893757488,0.052893621,1187.040576,86.25045986,1.606723,High
127,400,24,19,19,19,19,-7.382686272,17.40636813,-32.73476673,53.97323451,7.646208222,5.653696315,5.653696315,8.981146222,10.39805607,1175.9643,0.877342601,0.051922169,1176.841643,85.64687495,1.604663643,High
127,400,25,18.75,18.75,18.75,18.75,-7.6902982,17.17733697,-32.30404611,53.26306037,7.545600219,5.811776639,5.811776639,9.232263798,10.12622324,1165.466719,0.861289933,0.050972153,1166.328009,85.02466571,1.602055915,High
127,400,26,18.5,18.5,18.5,18.5,-7.997910128,16.94830581,-31.8733255,52.55288623,7.444992216,5.963657736,5.963657736,9.473533625,9.857990833,1154.654075,0.845601805,0.050043711,1155.499677,84.38383227,1.598914744,High
127,400,27,18.25,18.25,18.25,18.25,-8.305522056,16.71927465,-31.44260488,51.84271209,7.344384213,6.109339603,6.109339603,9.704955704,9.593358866,1143.526369,0.830279731,0.049136933,1144.356648,83.72437473,1.595253724,High
127,400,28,18,18,18,18,-8.613133984,16.49024349,-31.01188427,51.13253796,7.24377621,6.248822243,6.248822243,9.926530035,9.332327334,1132.0836,0.815324486,0.048251864,1132.898924,83.04629312,1.591085257,High
127,400,29,17.75,17.75,17.75,17.75,-8.920745912,16.26121233,-30.58116366,50.42236382,7.143168207,6.382105654,6.382105654,10.13825662,9.074896236,1120.325769,0.800736177,0.04738851,1121.126505,82.34958746,1.586420679,High
127,400,30,17.5,17.5,17.5,17.5,-9.22835784,16.03218117,-30.15044304,49.71218968,7.042560205,6.509189836,6.509189836,10.34013545,8.821065574,1108.252875,0.7865143,0.046546843,1109.039389,81.63425772,1.581270355,High
127,400,31,17.25,17.25,17.25,17.25,-9.535969768,15.80315001,-29.71972243,49.00201554,6.941952202,6.63007479,6.63007479,10.53216654,8.570835346,1095.864919,0.772657796,0.045726799,1096.637577,80.90030383,1.575643774,High
127,400,32,17,17,17,17,-9.843581696,15.57411885,-29.28900181,48.2918414,6.841344199,6.744760516,6.744760516,10.71434988,8.324205554,1083.1619,0.759165112,0.044928286,1083.921065,80.1477257,1.569549623,High
127,400,33,16.75,16.75,16.75,16.75,-10.15119362,15.34508769,-28.8582812,47.58166726,6.740736196,6.853247013,6.853247013,10.88668547,8.081176196,1070.143819,0.746034245,0.044151186,1070.889853,79.37652321,1.562995858,Medium
127,400,34,16.5,16.5,16.5,16.5,-10.45880555,15.11605653,-28.42756058,46.87149313,6.640128193,6.955534282,6.955534282,11.04917331,7.841747273,1056.810675,0.73326279,0.043395356,1057.543938,78.58669623,1.555989756,Medium
127,400,35,16.25,16.25,16.25,16.25,-10.76641748,14.88702537,-27.99683997,46.16131899,6.53952019,7.051622322,7.051622322,11.20181341,7.605918786,1043.162469,0.720847987,0.042660633,1043.883317,77.77824458,1.548537974,Medium
127,400,36,16,16,16,16,-11.07402941,14.65799421,-27.56611935,45.45114485,6.438912187,7.141511134,7.141511134,11.34460575,7.373690733,1029.1992,0.708786759,0.041946836,1029.907987,76.95116808,1.540646586,Medium
127,400,37,15.75,15.75,15.75,15.75,-11.38164134,14.42896305,-27.13539874,44.74097071,6.338304184,7.225200718,7.225200718,11.47755035,7.145063115,1014.920869,0.697075755,0.041253764,1015.617945,76.10546655,1.532321128,Medium
127,400,38,15.5,15.5,15.5,15.5,-11.68925326,14.19993189,-26.70467812,44.03079657,6.237696181,7.302691073,7.302691073,11.6006472,6.920035932,1000.327475,0.685711377,0.040581207,1001.013186,75.24113975,1.52356663,Medium
127,400,39,15.25,15.25,15.25,15.25,-11.99686519,13.97090074,-26.27395751,43.32062243,6.137088178,7.3739822,7.3739822,11.71389631,6.698609184,985.4190188,0.674689825,0.039928939,986.0937086,74.35818748,1.514387647,Medium
127,400,40,15,15,15,15,-12.30447712,13.74186958,-25.84323689,42.6104483,6.036480175,7.439074098,7.439074098,11.81729766,6.480782871,970.1955,0.664007118,0.039296724,970.8595071,73.45660949,1.504788284,Medium
227,500,5,23.75,23.75,23.75,23.75,-0.263001156,23.52192915,-41.14756355,74.49430805,9.838870874,1.472316749,1.472316749,2.338840162,20.28617049,1554.788031,0.508429918,0.030089482,1555.296461,108.044277,1.515494886,High
227,500,6,23.5,23.5,23.5,23.5,-0.315601387,23.2743299,-40.7144313,73.71015743,9.735303812,1.748182413,1.748182413,2.77706495,19.861341,1551.583325,0.49980656,0.029579141,1552.083132,107.8541084,1.530084222,High
227,500,7,23.25,23.25,23.25,23.25,-0.368201618,23.02673065,-40.28129905,72.92600682,9.63173675,2.017848849,2.017848849,3.20544199,19.44100705,1548.078681,0.491211287,0.029070463,1548.569893,107.6461907,1.542892703,High
227,500,8,23,23,23,23,-0.420801849,22.77913139,-39.8481668,72.14185621,9.528169688,2.281316057,2.281316057,3.623971283,19.02516865,1544.2741,0.4826587,0.028564311,1544.756759,107.420525,1.554160184,High
227,500,9,22.75,22.75,22.75,22.75,-0.473402081,22.53153214,-39.41503456,71.3577056,9.424602627,2.538584036,2.538584036,4.032652827,18.6138258,1540.169581,0.474162094,0.028061471,1540.643743,107.1771119,1.564065692,High
227,500,10,22.5,22.5,22.5,22.5,-0.526002312,22.28393288,-38.98190231,70.57355499,9.321035565,2.789652787,2.789652787,4.431486623,18.20697851,1535.765125,0.465733547,0.02756266,1536.230859,106.9159522,1.572747898,High
227,500,11,22.25,22.25,22.25,22.25,-0.578602543,22.03633363,-38.54877006,69.78940438,9.217468503,3.034522309,3.034522309,4.820472671,17.80462676,1531.060731,0.457383998,0.027068524,1531.518115,106.6370465,1.580317318,High
227,500,12,22,22,22,22,-0.631202774,21.78873437,-38.11563781,69.00525377,9.113901441,3.273192603,3.273192603,5.199610971,17.40677056,1526.0564,0.449123326,0.026579648,1526.505523,106.3403954,1.586864029,High
227,500,13,21.75,21.75,21.75,21.75,-0.683803005,21.54113512,-37.68250556,68.22110316,9.010334379,3.505663669,3.505663669,5.568901523,17.01340991,1520.752131,0.440960421,0.026096557,1521.193092,106.0259994,1.5924628,High
227,500,14,21.5,21.5,21.5,21.5,-0.736403236,21.29353587,-37.24937332,67.43695255,8.906767317,3.731935506,3.731935506,5.928344327,16.62454482,1515.147925,0.432903248,0.025619724,1515.580828,105.6938591,1.597176636,High
227,500,15,21.25,21.25,21.25,21.25,-0.789003468,21.04593661,-36.81624107,66.65280194,8.803200256,3.952008115,3.952008115,6.277939382,16.24017527,1509.243781,0.424958917,0.025149569,1509.66874,105.3439747,1.601059295,High
227,500,16,21,21,21,21,-0.841603699,20.79833736,-36.38310882,65.86865132,8.699633194,4.165881495,4.165881495,6.61768669,15.86030128,1503.0397,0.417133737,0.024686466,1503.456834,104.9763468,1.604157143,High
227,500,17,20.75,20.75,20.75,20.75,-0.89420393,20.5507381,-35.94997657,65.08450071,8.596066132,4.373555647,4.373555647,6.94758625,15.48492283,1496.535681,0.409433277,0.024230744,1496.945115,104.5909756,1.606510533,High
227,500,18,20.5,20.5,20.5,20.5,-0.946804161,20.30313885,-35.51684433,64.3003501,8.49249907,4.575030571,4.575030571,7.267638061,15.11403993,1489.731725,0.401862416,0.023782691,1490.133587,104.1878614,1.608154863,High
227,500,19,20.25,20.25,20.25,20.25,-0.999404392,20.05553959,-35.08371208,63.51619949,8.388932008,4.770306266,4.770306266,7.577842125,14.74765259,1482.627831,0.394425396,0.02334256,1483.022257,103.7670044,1.609121397,High
227,500,20,20,20,20,20,-1.052004623,19.80794034,-34.65057983,62.73204888,8.285364946,4.959382732,4.959382732,7.878198441,14.38576079,1475.224,0.387125869,0.022910565,1475.611126,103.328405,1.609437912,High
227,500,21,19.75,19.75,19.75,19.75,-1.104604855,19.56034109,-34.21744758,61.94789827,8.181797885,5.142259971,5.142259971,8.168707008,14.02836455,1467.520231,0.379966938,0.022486891,1467.900198,102.8720632,1.609129216,High
227,500,22,19.5,19.5,19.5,19.5,-1.157205086,19.31274183,-33.78431533,61.16374766,8.078230823,5.31893798,5.31893798,8.449367827,13.67546386,1459.516525,0.372951205,0.022071692,1459.889476,102.3979792,1.608217563,High
227,500,23,19.25,19.25,19.25,19.25,-1.209805317,19.06514258,-33.35118309,60.37959705,7.974663761,5.489416762,5.489416762,8.720180899,13.32705871,1451.212881,0.366080803,0.021665093,1451.578962,101.9061532,1.606723,High
227,500,24,19,19,19,19,-1.262405548,18.81754332,-32.91805084,59.59544644,7.871096699,5.653696315,5.653696315,8.981146222,12.98314912,1442.6093,0.35935744,0.021267197,1442.968657,101.3965852,1.604663643,High
227,500,25,18.75,18.75,18.75,18.75,-1.315005779,18.56994407,-32.48491859,58.81129583,7.767529637,5.811776639,5.811776639,9.232263798,12.64373507,1433.705781,0.352782427,0.02087808,1434.058564,100.8692754,1.602055915,High
227,500,26,18.5,18.5,18.5,18.5,-1.367606011,18.32234481,-32.05178634,58.02714521,7.663962576,5.963657736,5.963657736,9.473533625,12.30881658,1424.502325,0.346356716,0.020497799,1424.848682,100.3242237,1.598914744,High
227,500,27,18.25,18.25,18.25,18.25,-1.420206242,18.07474556,-31.61865409,57.2429946,7.560395514,6.109339603,6.109339603,9.704955704,11.97839364,1414.998931,0.340080929,0.02012639,1415.339012,99.76143028,1.595253724,High
227,500,28,18,18,18,18,-1.472806473,17.82714631,-31.18552185,56.45884399,7.456828452,6.248822243,6.248822243,9.926530035,11.65246624,1405.1956,0.333955384,0.019763873,1405.529555,99.18089507,1.591085257,High
227,500,29,17.75,17.75,17.75,17.75,-1.525406704,17.57954705,-30.7523896,55.67469338,7.35326139,6.382105654,6.382105654,10.13825662,11.3310344,1395.092331,0.327980126,0.01941025,1395.420311,98.5826181,1.586420679,High
227,500,30,17.5,17.5,17.5,17.5,-1.578006935,17.3319478,-30.31925735,54.89054277,7.249694328,6.509189836,6.509189836,10.34013545,11.01409811,1384.689125,0.322154949,0.019065509,1385.01128,97.96659935,1.581270355,High
227,500,31,17.25,17.25,17.25,17.25,-1.630607166,17.08434854,-29.8861251,54.10639216,7.146127266,6.63007479,6.63007479,10.53216654,10.70165737,1373.985981,0.316479421,0.018729625,1374.302461,97.33283881,1.575643774,High
